País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Champions League - Play Offs,https://www.flashscore.com/basketball/europe/champions-league/,Unicaja vs Tenerife,85-80,Finalizado,https://www.flashscore.com/match/basketball/tenerife-OfgZ0mtF/unicaja-K6HkdCoR/?mid=Iy4iy80e,
EUROPE,Champions League - Play Offs,https://www.flashscore.com/basketball/europe/champions-league/,AEK Athens vs Rytas,86-92,AOT,https://www.flashscore.com/match/basketball/aek-athens-rNP3sgeq/bc-rytas-d2OmwT1J/?mid=AB0qwUVr,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Chalon/Saone vs Le Portel,93-58,Finalizado,https://www.flashscore.com/match/basketball/chalon-saone-pK5YsrsB/le-portel-lOca3F9n/?mid=ChaOdA1N,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Gravelines-Dunkerque vs Nanterre,80-85,AOT,https://www.flashscore.com/match/basketball/gravelines-dunkerque-48I6PZQq/nanterre-SA51NIt1/?mid=rZrrDVo4,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Dijon vs JL Bourg,101-83,Finalizado,https://www.flashscore.com/match/basketball/dijon-U1rSU248/jl-bourg-A5BNuIF5/?mid=2eHVjuV1,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Saint Quentin vs Le Mans,85-88,Finalizado,https://www.flashscore.com/match/basketball/le-mans-Qqv37Lsk/saint-quentin-hESgWNT6/?mid=fD2milPp,
FRANCE,LNB,https://www.flashscore.com/basketball/france/lnb/,Lyon-Villeurbanne vs Strasbourg,89-81,Finalizado,https://www.flashscore.com/match/basketball/lyon-villeurbanne-KrXB5aC1/strasbourg-Srews2dH/?mid=MJfZEiHi,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Barcelona vs San Pablo Burgos,91-76,Finalizado,https://www.flashscore.com/match/basketball/barcelona-EDQLcAfL/san-pablo-burgos-MNsJGyjB/?mid=lC74G7Am,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Basket Zaragoza vs Granada,74-85,Finalizado,https://www.flashscore.com/match/basketball/fundacion-granada-AgZ54n21/zaragoza-SGiReo1g/?mid=MP5CEou0,
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Murcia vs Basquet Girona,86-75,Finalizado,https://www.flashscore.com/match/basketball/basquet-girona-tAgGT8ak/murcia-Sju1Skf8/?mid=IFDqDgLh,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Minnesota Timberwolves vs San Antonio Spurs,108-115,Finalizado,https://www.flashscore.com/match/basketball/minnesota-timberwolves-KjBIVQcI/san-antonio-spurs-IwmkErSH/?mid=Gz6nfXBd,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Cleveland Cavaliers vs Detroit Pistons,116-109,Finalizado,https://www.flashscore.com/match/basketball/cleveland-cavaliers-xGk13Tb6/detroit-pistons-UcjMRj6J/?mid=fJ6gLR4k,
ALBANIA,Superliga - Play Offs,https://www.flashscore.com/basketball/albania/superliga/,Beselidhja vs Tirana,104-86,Finalizado,https://www.flashscore.com/match/basketball/beselidhja-jcye3lVm/sk-tirana-v1XrnSDm/?mid=x072SsZi,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Gimnasia vs Independiente de Oliva,78-66,Finalizado,https://www.flashscore.com/match/basketball/gimnasia-Cn0pHIpQ/independiente-de-oliva-bX27OjMs/?mid=6kATR1pp,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Obera TC vs Boca Juniors,66-70,Finalizado,https://www.flashscore.com/match/basketball/boca-juniors-pn7Cecgf/obera-tc-KdCRV01k/?mid=jw0GXWG5,
