País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
ITALY,Lega A - Play Offs,https://www.flashscore.com/basketball/italy/lega-a/,Virtus Bologna vs Trento,84-87,Finalizado,https://www.flashscore.com/match/basketball/trento-ITNxcZJl/virtus-bologna-YwDFycYd/?mid=dClWrQS8,
ITALY,Lega A - Play Offs,https://www.flashscore.com/basketball/italy/lega-a/,Venezia vs Tortona,87-75,Finalizado,https://www.flashscore.com/match/basketball/derthona-tortona-0OZBANVT/venezia-nR1rGe9M/?mid=4xYdsDi4,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,Oklahoma City Thunder vs San Antonio Spurs,115-122,AOT,https://www.flashscore.com/match/basketball/oklahoma-city-thunder-0fHFHEWD/san-antonio-spurs-IwmkErSH/?mid=xGVOXkNh,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Gimnasia vs Independiente de Oliva,81-71,Finalizado,https://www.flashscore.com/match/basketball/gimnasia-Cn0pHIpQ/independiente-de-oliva-bX27OjMs/?mid=GMILFdpA,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Regatas vs Ferro,85-87,Finalizado,https://www.flashscore.com/match/basketball/ferro-carril-oeste-2qroXLyp/regatas-SAdHfH80/?mid=r90WHR9t,
ASIA,Asia Champions League - Qualification - Winners stage,https://www.flashscore.com/basketball/asia/asia-champions-league/,SCAA vs Hi-Tech,92-90,Finalizado,https://www.flashscore.com/match/basketball/hi-tech-basketball-club-pfMW1p0L/scaa-IcynGmQb/?mid=pjICtNG7,
ASIA,Asia Champions League - Qualification - Winners stage,https://www.flashscore.com/basketball/asia/asia-champions-league/,Johor Southern Tigers vs Xac Broncos,93-97,Finalizado,https://www.flashscore.com/match/basketball/johor-southern-tigers-bijFV2yB/xac-broncos-x8WkTjXj/?mid=CdAb4Q8E,
AUSTRIA,Superliga - Play Offs,https://www.flashscore.com/basketball/austria/superliga/,Oberwart Gunners vs Vienna Basket,84-83,AOT,https://www.flashscore.com/match/basketball/oberwart-gunners-pvs57IQk/vienna-basket-pG2944ye/?mid=j5Y7FGGF,
BELGIUM,Pro Basketball League - Play Offs,https://www.flashscore.com/basketball/belgium/pro-basketball-league/,Kortrijk vs Limburg,79-90,Finalizado,https://www.flashscore.com/match/basketball/kortrijk-d4speO1r/limburg-0fEMgMc1/?mid=htLzPQL8,
BRAZIL,NBB - Play Offs,https://www.flashscore.com/basketball/brazil/nbb/,Pinheiros vs Corinthians Paulista,95-65,Finalizado,https://www.flashscore.com/match/basketball/corinthians-paulista-IVE5O0Oa/pinheiros-KfOswQZ4/?mid=U3eYtZr9,
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Scarborough Shooting Stars vs Winnipeg Sea Bears,103-101,Finalizado,https://www.flashscore.com/match/basketball/scarborough-shooting-stars-AZmm0NIC/winnipeg-sea-bears-CvA7Jd5i/?mid=rBr7dPkB,
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Montreal Alliance vs Saskatoon Mamba,VS,Finalizado,https://www.flashscore.com/match/basketball/montreal-alliance-lQniasYI/saskatoon-mamba-Yo4JSHPS/?mid=vwxGf3KN,23:30
CROATIA,Premijer liga - Play Offs,https://www.flashscore.com/basketball/croatia/premijer-liga/,Cibona vs Dubrava,92-87,Finalizado,https://www.flashscore.com/match/basketball/cibona-pYaI8xaK/dubrava-dzfg6sMd/?mid=hfxElmCa,
CROATIA,Premijer Liga Women - Play Offs,https://www.flashscore.com/basketball/croatia/premijer-liga-women/,Brod na Savi W vs Sibenik W,92-59,Finalizado,https://www.flashscore.com/match/basketball/brod-na-savi-thf1vIL9/sibenik-bujNFH8T/?mid=GQblGvmS,
CZECH REPUBLIC,NBL - Play Offs,https://www.flashscore.com/basketball/czech-republic/nbl/,Opava vs Nymburk,67-95,Finalizado,https://www.flashscore.com/match/basketball/nymburk-C8cZ61Oi/opava-CEfXf6Mb/?mid=Wx5eUFF8,
FINLAND,Korisliiga - Play Offs,https://www.flashscore.com/basketball/finland/korisliiga/,Salon Vilpas vs Kataja,100-69,Finalizado,https://www.flashscore.com/match/basketball/joensuun-kataja-xOGT6AD5/salon-vilpas-pGKYY0dJ/?mid=fwJS6LuC,
FRANCE,Elite 2 - Play-in,https://www.flashscore.com/basketball/france/elite-2/,Denain-Voltaire vs Chalons-Reims,60-62,Finalizado,https://www.flashscore.com/match/basketball/chalons-reims-Aqs9QejU/denain-voltaire-pIVV6DrC/?mid=8fhw4ARh,
FRANCE,Elite 2 - Play-in,https://www.flashscore.com/basketball/france/elite-2/,Nantes vs La Rochelle,107-89,Finalizado,https://www.flashscore.com/match/basketball/la-rochelle-fH1upDio/nantes-v7TcIEOu/?mid=hAdEmksC,
GERMANY,BBL - Play Offs,https://www.flashscore.com/basketball/germany/bbl/,Alba Berlin vs Vechta,90-85,Finalizado,https://www.flashscore.com/match/basketball/alba-berlin-ncLyc03K/vechta-vy2cTqpo/?mid=0KuA4ayP,
GERMANY,BBL - Play Offs,https://www.flashscore.com/basketball/germany/bbl/,Bayern vs Trier,92-65,Finalizado,https://www.flashscore.com/match/basketball/bayern-6LstMRPo/trier-QL5yPwmQ/?mid=l8hZjSiR,
HUNGARY,NB I. A - Play Offs,https://www.flashscore.com/basketball/hungary/nb-i-a/,Szombathely vs Szolnoki Olaj,91-85,Finalizado,https://www.flashscore.com/match/basketball/szolnoki-olaj-lG5tQ2w5/szombathely-UJluM9H6/?mid=zwGTtVXP,
ISRAEL,Super League,https://www.flashscore.com/basketball/israel/super-league/,Ironi Kiryat Ata vs Maccabi Ironi Ramat Gan,83-90,Finalizado,https://www.flashscore.com/match/basketball/ironi-kiryat-ata-vRGbtwn0/maccabi-ironi-ramat-gan-4tKs4esi/?mid=0O8a0mxQ,
ISRAEL,Liga Leumit - Play Out,https://www.flashscore.com/basketball/israel/liga-leumit/,Maccabi Haifa vs Migdal Haemek,86-75,Finalizado,https://www.flashscore.com/match/basketball/hapoel-migdal-haemek-dAyQo0Ti/maccabi-haifa-foCMES4l/?mid=4x8gWr67,
ISRAEL,Liga Leumit - Play Out,https://www.flashscore.com/basketball/israel/liga-leumit/,Elitzur Yavne vs Maccabi Petah Tikva,72-92,Finalizado,https://www.flashscore.com/match/basketball/elitzur-yavne-2Ho7ycDA/maccabi-petah-tikva-vsasraHm/?mid=Wr0ufnbE,
ISRAEL,Liga Leumit - Play Out,https://www.flashscore.com/basketball/israel/liga-leumit/,Maccabi Maale Adumim vs Safed,93-86,Finalizado,https://www.flashscore.com/match/basketball/maccabi-maale-adumim-CAU3l6be/safed-zPs1GG7m/?mid=WO9oY4ye,
ISRAEL,Liga Leumit - Play Offs,https://www.flashscore.com/basketball/israel/liga-leumit/,Otef Darom vs Maccabi Ashdod,71-67,Finalizado,https://www.flashscore.com/match/basketball/maccabi-ashdod-YeJddVpm/otef-darom-jBQofVJj/?mid=AB6RzqZH,
ITALY,Serie A2 - Play Out,https://www.flashscore.com/basketball/italy/serie-a2/,Ruvo Di Puglia vs Roseto,87-83,Finalizado,https://www.flashscore.com/match/basketball/roseto-QVrEORzc/ruvo-di-puglia-G48YQjCC/?mid=S0YmUpte,
ITALY,Serie A2 - Play Offs,https://www.flashscore.com/basketball/italy/serie-a2/,Pesaro vs Rimini,78-91,Finalizado,https://www.flashscore.com/match/basketball/pesaro-UucTrDe9/rimini-WWYB2bAA/?mid=Uchmj0m4,
JORDAN,Premier League - Play Offs,https://www.flashscore.com/basketball/jordan/premier-league/,Al Faisaly vs Amman United,89-107,Finalizado,https://www.flashscore.com/match/basketball/al-faisaly-OMqGswoo/amman-united-2BuRYLMG/?mid=MJqVEgoL,
KAZAKHSTAN,National League - Play Offs,https://www.flashscore.com/basketball/kazakhstan/national-league/,Astana vs Atyrau,88-87,Finalizado,https://www.flashscore.com/match/basketball/astana-hOUwVHKf/barsy-atyrau-KrROfngr/?mid=ILTQ44Zp,
KAZAKHSTAN,National League Women - Play Offs,https://www.flashscore.com/basketball/kazakhstan/national-league-women/,Barsy Atyrau W vs Pavlodar W,65-72,Finalizado,https://www.flashscore.com/match/basketball/barsy-atyrau-8dWRS2qF/pavlodar-tI3hFkR1/?mid=jXS9Pme3,
LUXEMBOURG,LBBL - Relegation,https://www.flashscore.com/basketball/luxembourg/lbbl/,Musel Pikes vs Heffingen,97-86,Finalizado,https://www.flashscore.com/match/basketball/heffingen-fqZQKss8/musel-pikes-O4C9CJll/?mid=8bQj35Xj,
MEXICO,CIBACOPA,https://www.flashscore.com/basketball/mexico/cibacopa/,Astros vs Pioneros de Los Mochis,99-72,Finalizado,https://www.flashscore.com/match/basketball/astros-de-jalisco-pfhA3VcA/pioneros-de-los-mochis-EFZFUHVH/?mid=fJKZbQlS,
NETHERLANDS,DBL - Play Offs,https://www.flashscore.com/basketball/netherlands/dbl/,Leiden vs LWD Basket,107-86,Finalizado,https://www.flashscore.com/match/basketball/leiden-Ch1QroKQ/lwd-basket-4O10rR4K/?mid=WIjU9O8C,
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Zamboanga Sikat vs Cebu Greats,77-96,Finalizado,https://www.flashscore.com/match/basketball/cebu-greats-ncabS8J1/zamboanga-sikat-8E90PyNN/?mid=6sx55v8s,
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Ilagan Isabela Cowboys vs Quezon City,83-96,Finalizado,https://www.flashscore.com/match/basketball/ilagan-isabela-cowboys-84SOLpTs/quezon-city-C8IB6SnS/?mid=E7uD3Ixf,
PHILIPPINES,MPBL,https://www.flashscore.com/basketball/philippines/mpbl/,Batang Kankaloo vs Valenzuela City Darkhorse,97-58,Finalizado,https://www.flashscore.com/match/basketball/batang-kankaloo-tMTuOTH2/valenzuela-city-darkhorse-zV1Yv8tO/?mid=K4rL1d76,
POLAND,Basket Liga - Play Offs,https://www.flashscore.com/basketball/poland/basket-liga/,Dziki Warszawa vs Trefl Sopot,85-78,Finalizado,https://www.flashscore.com/match/basketball/dziki-warszawa-nX7BqmD7/trefl-sopot-rHiLc4WE/?mid=UmBgugLE,
