País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
FRANCE,LNB - Play Offs,https://www.flashscore.com/basketball/france/lnb/,Nanterre vs Le Mans,90-74,Finalizado,https://www.flashscore.com/match/basketball/le-mans-Qqv37Lsk/nanterre-SA51NIt1/?mid=Ys75uJhS,
FRANCE,LNB - Play Offs,https://www.flashscore.com/basketball/france/lnb/,Monaco vs JL Bourg,81-75,Finalizado,https://www.flashscore.com/match/basketball/as-monaco-YFxc9UAj/jl-bourg-A5BNuIF5/?mid=OvIzFyAD,
ITALY,Lega A - Play Offs,https://www.flashscore.com/basketball/italy/lega-a/,Brescia vs Trieste,90-75,Finalizado,https://www.flashscore.com/match/basketball/brescia-AcIKtbth/pallacanestro-trieste-f7SJ0Orj/?mid=IPHyYg8F,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,San Antonio Spurs vs Oklahoma City Thunder,103-82,Finalizado,https://www.flashscore.com/match/basketball/oklahoma-city-thunder-0fHFHEWD/san-antonio-spurs-IwmkErSH/?mid=A1knSoiU,
AFRICA,BAL - Play Offs,https://www.flashscore.com/basketball/africa/bal/,Al Ahly vs Club Africain,98-80,Finalizado,https://www.flashscore.com/match/basketball/al-ahly-j9kLf8C6/club-africain-KEoRpXxj/?mid=jNgtMAZ1,
AFRICA,BAL - Play Offs,https://www.flashscore.com/basketball/africa/bal/,Petro Atletico vs Dar City,83-69,Finalizado,https://www.flashscore.com/match/basketball/dar-city-d2zT1TOj/petro-atletico-KG9zc9yB/?mid=Es02ThsS,
ARGENTINA,Liga A - Play Offs,https://www.flashscore.com/basketball/argentina/liga-a/,Gimnasia vs Ferro,VS,Finalizado,https://www.flashscore.com/match/basketball/ferro-carril-oeste-2qroXLyp/gimnasia-Cn0pHIpQ/?mid=Ao1QkRz9,23:30
AUSTRIA,Superliga - Play Offs,https://www.flashscore.com/basketball/austria/superliga/,Oberwart Gunners vs Kapfenberg Bulls,79-76,Finalizado,https://www.flashscore.com/match/basketball/kapfenberg-bulls-voY5D8E8/oberwart-gunners-pvs57IQk/?mid=b3y0UjY1,
BOSNIA AND HERZEGOVINA,Prvenstvo BiH - Play Offs,https://www.flashscore.com/basketball/bosnia-and-herzegovina/prvenstvo-bih/,KK Bosna vs Sloboda,88-45,Finalizado,https://www.flashscore.com/match/basketball/kk-bosna-fDSNcFi7/sloboda-tuzla-U1tsYK7H/?mid=tKrlPEaf,
BOSNIA AND HERZEGOVINA,Prvenstvo BiH - Play Offs,https://www.flashscore.com/basketball/bosnia-and-herzegovina/prvenstvo-bih/,Igokea vs Siroki Brijeg,104-90,Finalizado,https://www.flashscore.com/match/basketball/igokea-bH3GbrA3/siroki-brijeg-Y3RRdZ6D/?mid=Mcp4LWbJ,
BULGARIA,NBL - Play Offs,https://www.flashscore.com/basketball/bulgaria/nbl/,Balkan vs Lok. Plovdiv,88-73,Finalizado,https://www.flashscore.com/match/basketball/balkan-8WQx44xi/lok-plovdiv-SQ2iAJg4/?mid=ANdrVnYi,
BULGARIA,NBL - Play Offs,https://www.flashscore.com/basketball/bulgaria/nbl/,Cherno More vs Rilski Sportist,94-100,Finalizado,https://www.flashscore.com/match/basketball/cherno-more-MPJtprS0/rilski-sportist-GnJpq2s7/?mid=IT9d7qto,
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Vancouver Bandits vs Calgary Surge,111-101,Finalizado,https://www.flashscore.com/match/basketball/calgary-surge-CWFAUweG/vancouver-bandits-Ie17VJuA/?mid=MZt9Cyt9,
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Brampton Honey Badgers vs Winnipeg Sea Bears,VS,Finalizado,https://www.flashscore.com/match/basketball/brampton-honey-badgers-A7eoOyYq/winnipeg-sea-bears-CvA7Jd5i/?mid=I1zIAFAL,23:30
CHILE,LNB - Apertura - Play Offs,https://www.flashscore.com/basketball/chile/lnb/,Puente Alto vs Leones Quilpue,VS,FRO,https://www.flashscore.com/match/basketball/leones-de-quilpue-AT3QPTn6/puente-alto-xjx7bvIH/?mid=vwXnttx9,22:00
CHILE,LNB 2,https://www.flashscore.com/basketball/chile/lnb-2/,CDB La Union vs Omega,60-68,Finalizado,https://www.flashscore.com/match/basketball/cdb-la-union-jPHwdpPP/omega-A1h6YDEb/?mid=jcKj71CE,
CROATIA,Premijer liga - Play Offs,https://www.flashscore.com/basketball/croatia/premijer-liga/,Split vs Cibona,83-78,Finalizado,https://www.flashscore.com/match/basketball/cibona-pYaI8xaK/split-SdkN7dEQ/?mid=4S8Nd6Vj,
CROATIA,Premijer liga - Play Offs,https://www.flashscore.com/basketball/croatia/premijer-liga/,Dubrovnik vs Zadar,68-81,Finalizado,https://www.flashscore.com/match/basketball/dubrovnik-trd4uyiK/zadar-4Itk3GMs/?mid=0WJq4lwH,
CYPRUS,Division A - Play Offs,https://www.flashscore.com/basketball/cyprus/division-a/,AEK Larnaca vs Keravnos,68-64,Finalizado,https://www.flashscore.com/match/basketball/aek-larnaca-OKMODPrB/keravnos-Ykv7ZmVF/?mid=nV2EOnVP,
CZECH REPUBLIC,NBL - Play Offs,https://www.flashscore.com/basketball/czech-republic/nbl/,Pardubice vs Brno,90-75,Finalizado,https://www.flashscore.com/match/basketball/brno-byOWrbWp/pardubice-A9r0pkx2/?mid=OG1Oo3nC,
DENMARK,Basketligaen - Play Offs,https://www.flashscore.com/basketball/denmark/basketligaen/,Team FOG Naestved vs Bakken Bears,81-87,Finalizado,https://www.flashscore.com/match/basketball/bakken-bears-vRsVzCMd/naestved-vglvV23R/?mid=jZJ3mnK8,
EUROPE,AdmiralBet ABA League - Play Offs,https://www.flashscore.com/basketball/europe/admiralbet-aba-league/,Buducnost vs Dubai,91-90,Finalizado,https://www.flashscore.com/match/basketball/buducnost-6s1E9IqE/dubai-b7EUA43e/?mid=8WkTC5hd,
FRANCE,Elite 2 - Play Offs,https://www.flashscore.com/basketball/france/elite-2/,Pau-Orthez vs Chalons-Reims,89-87,AOT,https://www.flashscore.com/match/basketball/chalons-reims-Aqs9QejU/pau-orthez-SbwMrOR4/?mid=xjAvWuUi,
GREECE,Basket League - Play Offs,https://www.flashscore.com/basketball/greece/basket-league/,AEK Athens vs Aris,102-99,Finalizado,https://www.flashscore.com/match/basketball/aek-athens-rNP3sgeq/aris-fND8BWOm/?mid=YTJtl725,
HUNGARY,NB I. A - Play Offs,https://www.flashscore.com/basketball/hungary/nb-i-a/,Kaposvari vs Atomeromu Paks,73-66,Finalizado,https://www.flashscore.com/match/basketball/atomeromu-paks-hCYJOBXm/kaposvari-OtlqLTWC/?mid=M7kvzUt1,
HUNGARY,NB I. A - Play Offs,https://www.flashscore.com/basketball/hungary/nb-i-a/,Szombathely vs Szolnoki Olaj,75-81,Finalizado,https://www.flashscore.com/match/basketball/szolnoki-olaj-lG5tQ2w5/szombathely-UJluM9H6/?mid=dWrXf7lC,
IRAN,Super League - Winners stage,https://www.flashscore.com/basketball/iran/super-league/,Naft Zagros Jonoubi vs Esteghlal BC,0-10,Awrd,https://www.flashscore.com/match/basketball/esteghlal-bc-nsVZyC4m/naft-zagros-jonoubi-bgeudgYg/?mid=j9bQMWEG,
ISRAEL,Super League,https://www.flashscore.com/basketball/israel/super-league/,Nes Ziona vs Hapoel Tel Aviv,75-81,Finalizado,https://www.flashscore.com/match/basketball/hapoel-tel-aviv-x0WjVzjP/ironi-nes-ziona-213OZzrN/?mid=tfAWAR4b,
ISRAEL,Super League,https://www.flashscore.com/basketball/israel/super-league/,Maccabi Tel Aviv vs Bnei Herzliya,137-75,Finalizado,https://www.flashscore.com/match/basketball/bnei-herzliya-QBvnpKKH/maccabi-tel-aviv-nLuro05B/?mid=zBnr34Ac,
