País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
AMERICA,World Cup - Qualification - First round,https://www.flashscore.com/basketball/world/world-cup/,Dominican Republic vs Nicaragua,99-76,Finalizado,https://www.flashscore.com/match/basketball/dominican-republic-SxBa1k2P/nicaragua-b1vzgkP1/?mid=8hn5hTY7,
AMERICA,World Cup - Qualification - First round,https://www.flashscore.com/basketball/world/world-cup/,Colombia vs Brazil,80-104,Finalizado,https://www.flashscore.com/match/basketball/brazil-z7GIj3B9/colombia-IRk7N9cA/?mid=r7hv7m5b,
AMERICA,World Cup - Qualification - First round,https://www.flashscore.com/basketball/world/world-cup/,Mexico vs USA,93-94,Finalizado,https://www.flashscore.com/match/basketball/mexico-vqmaNswH/usa-EsXwl1eS/?mid=tjOq1WO9,
EUROPE,EuroBasket U20 Women,https://www.flashscore.com/basketball/europe/eurobasket-u20-women/,Sweden U20 W vs Germany U20 W,VS,Finalizado,https://www.flashscore.com/match/basketball/germany-4b01BCHu/sweden-WEe916mo/?mid=CQyeq38L,10:00
EUROPE,EuroBasket U20 Women,https://www.flashscore.com/basketball/europe/eurobasket-u20-women/,Turkey U20 W vs Slovenia U20 W,VS,Finalizado,https://www.flashscore.com/match/basketball/slovenia-2DqUDCeh/turkey-ln2D8A1b/?mid=GfWRc2NE,10:00
EUROPE,EuroBasket U20 Women,https://www.flashscore.com/basketball/europe/eurobasket-u20-women/,Belgium U20 W vs France U20 W,VS,Finalizado,https://www.flashscore.com/match/basketball/belgium-nFRlNRvH/france-C0sNC3Nd/?mid=OKZZethR,12:30
EUROPE,EuroBasket U20 Women,https://www.flashscore.com/basketball/europe/eurobasket-u20-women/,Croatia U20 W vs Spain U20 W,VS,Finalizado,https://www.flashscore.com/match/basketball/croatia-6slALjss/spain-rBjhALML/?mid=vDwmoPw9,12:30
EUROPE,EuroBasket U20 Women,https://www.flashscore.com/basketball/europe/eurobasket-u20-women/,Israel U20 W vs Lithuania U20 W,VS,Finalizado,https://www.flashscore.com/match/basketball/israel-fqRENofN/lithuania-MmEf78oH/?mid=EZo1NLo2,15:00
EUROPE,EuroBasket U20 Women,https://www.flashscore.com/basketball/europe/eurobasket-u20-women/,Poland U20 W vs Serbia U20 W,VS,Finalizado,https://www.flashscore.com/match/basketball/poland-KrOS4KKU/serbia-xCb99jnh/?mid=jZVYyL0e,15:00
EUROPE,EuroBasket U20 Women,https://www.flashscore.com/basketball/europe/eurobasket-u20-women/,Hungary U20 W vs Latvia U20 W,VS,Finalizado,https://www.flashscore.com/match/basketball/hungary-OddUPTfb/latvia-llilB17F/?mid=r9SQwsWr,17:30
EUROPE,EuroBasket U20 Women,https://www.flashscore.com/basketball/europe/eurobasket-u20-women/,Iceland U20 W vs Italy U20 W,VS,Finalizado,https://www.flashscore.com/match/basketball/iceland-0bvCEEuh/italy-fuVWmKpd/?mid=OnUtzaV7,17:30
EUROPE,EuroBasket U20 B Women - 9th-14th places,https://www.flashscore.com/basketball/europe/eurobasket-u20-b-women/,Ukraine U20 W vs Switzerland U20 W,VS,Finalizado,https://www.flashscore.com/match/basketball/switzerland-MsMPKWml/ukraine-rka5AWWo/?mid=Gf4nsP8a,15:00
EUROPE,EuroBasket U16 C Women,https://www.flashscore.com/basketball/europe/eurobasket-u16-c-women/,Albania U16 W vs Gibraltar U16 W,VS,Finalizado,https://www.flashscore.com/match/basketball/albania-v7Yxtjzr/gibraltar-t0SRKPz8/?mid=GrbIXeO6,11:30
EUROPE,EuroBasket U16 C Women,https://www.flashscore.com/basketball/europe/eurobasket-u16-c-women/,Moldova U16 W vs Armenia U16 W,VS,Finalizado,https://www.flashscore.com/match/basketball/armenia-IoDbyall/moldova-8z6BYdY6/?mid=lddQVZhJ,14:00
EUROPE,EuroBasket U16 C Women,https://www.flashscore.com/basketball/europe/eurobasket-u16-c-women/,Malta U16 W vs Georgia U16 W,VS,Finalizado,https://www.flashscore.com/match/basketball/georgia-zwjnxuZs/malta-biNsnbTA/?mid=AoeAZHgf,16:30
