País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Baskonia vs Crvena Zvezda Meridianbet,100-108,AOT,https://www.flashscore.com/match/basketball/crvena-zvezda-meridianbet-6uAuZ6Pt/saski-baskonia-8zQPdU9R/?mid=pGSZcPbc,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Cleveland Cavaliers vs Orlando Magic,136-131,Finalizado,https://www.flashscore.com/match/basketball/cleveland-cavaliers-xGk13Tb6/orlando-magic-QZMS36Dn/?mid=S6hwLa55,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Phoenix Suns vs Denver Nuggets,123-125,Finalizado,https://www.flashscore.com/match/basketball/denver-nuggets-CxvW27TI/phoenix-suns-M1Gy2pra/?mid=0KjoJwzI,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Detroit Pistons vs Atlanta Hawks,VS,Finalizado,https://www.flashscore.com/match/basketball/atlanta-hawks-xAO4gBas/detroit-pistons-UcjMRj6J/?mid=dnpfHH4U,23:00
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Indiana Pacers vs Los Angeles Lakers,VS,Finalizado,https://www.flashscore.com/match/basketball/indiana-pacers-YPohMUTt/los-angeles-lakers-ngegZ8bg/?mid=nBP3yLkn,23:00
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Philadelphia 76ers vs Chicago Bulls,VS,Finalizado,https://www.flashscore.com/match/basketball/chicago-bulls-bPjc49q0/philadelphia-76ers-vwRW2QSh/?mid=8QDCZbKb,23:00
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Boston Celtics vs Oklahoma City Thunder,VS,Finalizado,https://www.flashscore.com/match/basketball/boston-celtics-KYD9hVEm/oklahoma-city-thunder-0fHFHEWD/?mid=fsCKXxkB,23:30
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Cleveland Cavaliers vs Miami Heat,VS,Finalizado,https://www.flashscore.com/match/basketball/cleveland-cavaliers-xGk13Tb6/miami-heat-CQ7AXnT5/?mid=lrUhFUYq,23:30
ARGENTINA,Liga A,https://www.flashscore.com/basketball/argentina/liga-a/,Obras Sanitarias vs Argentino,62-49,Q36,https://www.flashscore.com/match/basketball/argentino-xGjz8hBO/obras-sanitarias-nLruKIQK/?mid=f1OIPlkA,
AUSTRIA,Superliga Women,https://www.flashscore.com/basketball/austria/superliga-women/,Vienna Timberwolves W vs Vienna United W,63-72,Finalizado,https://www.flashscore.com/match/basketball/vienna-timberwolves-lGUGKiMt/vienna-united-Sn9ZtXGJ/?mid=QFqvT1je,
