País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Euroleague,https://www.flashscore.com/basketball/europe/euroleague/,Bayern vs Fenerbahce,VS,Finalizado,https://www.flashscore.com/match/basketball/bayern-6LstMRPo/fenerbahce-rDhoZR1l/?mid=zuYUB6PO,17:00
EUROPE,Champions League - Play Offs,https://www.flashscore.com/basketball/europe/champions-league/,AEK Athens vs Joventut Badalona,VS,Finalizado,https://www.flashscore.com/match/basketball/aek-athens-rNP3sgeq/joventut-badalona-Sn9ppE18/?mid=jFgQbosR,16:30
EUROPE,Champions League - Play Offs,https://www.flashscore.com/basketball/europe/champions-league/,Rytas vs Nymburk,VS,Finalizado,https://www.flashscore.com/match/basketball/bc-rytas-d2OmwT1J/nymburk-C8cZ61Oi/?mid=Yy8xlUS8,16:30
EUROPE,Champions League - Play Offs,https://www.flashscore.com/basketball/europe/champions-league/,Unicaja vs Alba Berlin,VS,Finalizado,https://www.flashscore.com/match/basketball/alba-berlin-ncLyc03K/unicaja-K6HkdCoR/?mid=je3Wx4K7,18:30
EUROPE,Champions League - Play Offs,https://www.flashscore.com/basketball/europe/champions-league/,Tenerife vs Galatasaray,VS,Finalizado,https://www.flashscore.com/match/basketball/galatasaray-QR2OmUw1/tenerife-OfgZ0mtF/?mid=AH1GtnLr,19:00
SPAIN,ACB,https://www.flashscore.com/basketball/spain/acb/,Baskonia vs Basket Zaragoza,VS,Finalizado,https://www.flashscore.com/match/basketball/saski-baskonia-8zQPdU9R/zaragoza-SGiReo1g/?mid=UoHXMOkA,18:30
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Detroit Pistons vs Toronto Raptors,127-116,Finalizado,https://www.flashscore.com/match/basketball/detroit-pistons-UcjMRj6J/toronto-raptors-CxtbCMdU/?mid=Wjkojlhm,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Houston Rockets vs New York Knicks,111-94,Finalizado,https://www.flashscore.com/match/basketball/houston-rockets-Sr9PQALP/new-york-knicks-WCNO4nbt/?mid=rex4W2SO,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Milwaukee Bucks vs Dallas Mavericks,123-99,Finalizado,https://www.flashscore.com/match/basketball/dallas-mavericks-YouS3mEC/milwaukee-bucks-QTBEW6rC/?mid=QyaUfPVG,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Los Angeles Lakers vs Cleveland Cavaliers,127-113,Finalizado,https://www.flashscore.com/match/basketball/cleveland-cavaliers-xGk13Tb6/los-angeles-lakers-ngegZ8bg/?mid=n92Ej6Dt,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Los Angeles Clippers vs Portland Trail Blazers,104-114,Finalizado,https://www.flashscore.com/match/basketball/los-angeles-clippers-vPeTYlqm/portland-trail-blazers-4Awl14c5/?mid=YP0Mlprg,
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Orlando Magic vs Atlanta Hawks,VS,Finalizado,https://www.flashscore.com/match/basketball/atlanta-hawks-xAO4gBas/orlando-magic-QZMS36Dn/?mid=bXonqtCU,23:00
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Washington Wizards vs Philadelphia 76ers,VS,Finalizado,https://www.flashscore.com/match/basketball/philadelphia-76ers-vwRW2QSh/washington-wizards-W6vGWPsn/?mid=UifVnOC5,23:00
USA,NBA,https://www.flashscore.com/basketball/usa/nba/,Miami Heat vs Boston Celtics,VS,Finalizado,https://www.flashscore.com/match/basketball/boston-celtics-KYD9hVEm/miami-heat-CQ7AXnT5/?mid=25hwo2sI,23:30
AFRICA,BAL,https://www.flashscore.com/basketball/africa/bal/,Petro Atletico (Ang) vs Nairobi City Thunder (Ken),VS,Finalizado,https://www.flashscore.com/match/basketball/nairobi-city-thunder-2ZgWGM9a/petro-atletico-KG9zc9yB/?mid=OYzvqpEN,14:00
AFRICA,BAL,https://www.flashscore.com/basketball/africa/bal/,Joburg Giants (Rsa) vs RSSB Tigers (Rwa),VS,Finalizado,https://www.flashscore.com/match/basketball/joburg-giants-xIgd7k1T/rssb-tigers-WELpd2ph/?mid=UPzeEIQs,17:00
ARGENTINA,Liga A,https://www.flashscore.com/basketball/argentina/liga-a/,Atenas vs Penarol,95-85,Finalizado,https://www.flashscore.com/match/basketball/atenas-hbqyLbBE/penarol-0OnqJxtR/?mid=beM8zRKP,
