País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
EUROPE,Euroleague - Final Four,https://www.flashscore.com/basketball/europe/euroleague/,Olympiacos vs Fenerbahce,79-61,Finalizado,https://www.flashscore.com/match/basketball/fenerbahce-rDhoZR1l/olympiacos-piraeus-ptNXXDf6/?mid=2u6LiLgC,
EUROPE,Euroleague - Final Four,https://www.flashscore.com/basketball/europe/euroleague/,Valencia vs Real Madrid,90-105,Finalizado,https://www.flashscore.com/match/basketball/real-madrid-MP6gLUO7/valencia-6w8lqYGE/?mid=A78Lrpel,
ITALY,Lega A - Play Offs,https://www.flashscore.com/basketball/italy/lega-a/,Trento vs Virtus Bologna,102-85,Finalizado,https://www.flashscore.com/match/basketball/trento-ITNxcZJl/virtus-bologna-YwDFycYd/?mid=29ivs4cL,
ITALY,Lega A - Play Offs,https://www.flashscore.com/basketball/italy/lega-a/,Tortona vs Venezia,82-71,Finalizado,https://www.flashscore.com/match/basketball/derthona-tortona-0OZBANVT/venezia-nR1rGe9M/?mid=jgW4uiMG,
USA,NBA - Play Offs,https://www.flashscore.com/basketball/usa/nba/,New York Knicks vs Cleveland Cavaliers,109-93,Finalizado,https://www.flashscore.com/match/basketball/cleveland-cavaliers-xGk13Tb6/new-york-knicks-WCNO4nbt/?mid=CnDp12C4,
AFRICA,BAL - Play Offs,https://www.flashscore.com/basketball/africa/bal/,Ville de Dakar vs Al Ahly,93-90,Finalizado,https://www.flashscore.com/match/basketball/al-ahly-nDmgYhG4/ville-de-dakar-0WjP5yp1/?mid=x07NGFcM,
AFRICA,BAL - Play Offs,https://www.flashscore.com/basketball/africa/bal/,FUS Rabat vs RSSB Tigers,72-95,Finalizado,https://www.flashscore.com/match/basketball/fus-rabat-CCEl0Q24/rssb-tigers-WELpd2ph/?mid=8rbgBgLq,
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Brisbane Capitals vs Northside Wizards,100-88,Finalizado,https://www.flashscore.com/match/basketball/brisbane-capitals-rulI0P7g/northside-wizards-vRORZZrh/?mid=dnfWWPfo,
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Townsville Heat vs Mackay Meteors,89-92,Finalizado,https://www.flashscore.com/match/basketball/mackay-meteors-0zQNzGTo/townsville-heat-tCRnop86/?mid=ENOGvxEi,
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Brisbane Capitals W vs Northside Wizards W,78-87,Finalizado,https://www.flashscore.com/match/basketball/brisbane-capitals-0hiP2wzQ/northside-wizards-48WzSKkq/?mid=lUbX3MHq,
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Townsville Flames W vs Mackay Meteorettes W,83-95,Finalizado,https://www.flashscore.com/match/basketball/mackay-meteorettes-jHfp2EfF/townsville-flames-Ew5TcNiC/?mid=pdht20nd,
AUSTRALIA,NBL1 West,https://www.flashscore.com/basketball/australia/nbl1-west/,Joondalup Wolves vs Willetton Tigers,118-96,Finalizado,https://www.flashscore.com/match/basketball/joondalup-wolves-GMQ5x20D/willetton-tigers-OYIs9bPR/?mid=6c5nDa96,
AUSTRALIA,NBL1 West,https://www.flashscore.com/basketball/australia/nbl1-west/,Mandurah Magic vs Perth Redbacks,106-105,Finalizado,https://www.flashscore.com/match/basketball/mandurah-magic-YZp7lhKo/perth-redbacks-SreUrwNn/?mid=hhA6Ifon,
AUSTRALIA,NBL1 West,https://www.flashscore.com/basketball/australia/nbl1-west/,Perry Lakes Hawks vs East Perth Eagles,91-83,Finalizado,https://www.flashscore.com/match/basketball/east-perth-eagles-dMJgu4Gf/perry-lakes-hawks-pAlBmCZi/?mid=EN8fBwvJ,
AUSTRALIA,NBL1 West Women,https://www.flashscore.com/basketball/australia/nbl1-west-women/,Joondalup Wolves W vs Willetton Tigers W,104-62,Finalizado,https://www.flashscore.com/match/basketball/joondalup-wolves-n5cdBIOG/willetton-tigers-r7BWo8qb/?mid=MF8lKBGD,
AUSTRALIA,NBL1 West Women,https://www.flashscore.com/basketball/australia/nbl1-west-women/,Mandurah Magic W vs Perth Redbacks W,96-84,Finalizado,https://www.flashscore.com/match/basketball/mandurah-magic-KQsWsJdB/perth-redbacks-rXj59dgT/?mid=00KuMXo1,
AUSTRALIA,NBL1 West Women,https://www.flashscore.com/basketball/australia/nbl1-west-women/,Perry Lakes Hawks W vs East Perth Eagles W,82-84,Finalizado,https://www.flashscore.com/match/basketball/east-perth-eagles-xh9Ho1UD/perry-lakes-hawks-2kXzswCH/?mid=8h2YNgHl,
BELARUS,Premier League - Play Offs,https://www.flashscore.com/basketball/belarus/premier-league/,Borisfen vs Rubon,63-70,Finalizado,https://www.flashscore.com/match/basketball/borisfen-CEytZ1iE/rubon-AkHGSaUs/?mid=8Okgiuvh,
BELGIUM,Pro Basketball League - Play Offs,https://www.flashscore.com/basketball/belgium/pro-basketball-league/,Antwerp Giants vs Limburg,88-73,Finalizado,https://www.flashscore.com/match/basketball/antwerp-giants-E9uuQfaG/limburg-0fEMgMc1/?mid=nVOyqfsI,
BELGIUM,Pro Basketball League - Play Offs,https://www.flashscore.com/basketball/belgium/pro-basketball-league/,Oostende vs Okapi Aalst,89-80,Finalizado,https://www.flashscore.com/match/basketball/okapi-aalst-dI2iPEEM/oostende-4QEDHaUf/?mid=OSs86I5s,
CHILE,LNB - Apertura - Play Offs,https://www.flashscore.com/basketball/chile/lnb/,Valdivia vs Espanol Osorno,87-90,AOT,https://www.flashscore.com/match/basketball/espanol-osorno-QLAZy3DJ/valdivia-WxFZalEi/?mid=GMbvG5vg,
CHILE,LNB - Apertura - Play Offs,https://www.flashscore.com/basketball/chile/lnb/,Leones Quilpue vs Puente Alto,VS,Finalizado,https://www.flashscore.com/match/basketball/leones-de-quilpue-AT3QPTn6/puente-alto-xjx7bvIH/?mid=ELzhP2hL,23:30
CHINA,CBA - Play Offs,https://www.flashscore.com/basketball/china/cba/,Beijing vs Shanghai,85-99,Finalizado,https://www.flashscore.com/match/basketball/beijing-ducks-SAw2AC7g/shanghai-bRoFHR5U/?mid=8fU7S4al,
COLOMBIA,LBP - Apertura - Play Offs,https://www.flashscore.com/basketball/colombia/lbp/,Paisas vs Caimanes del Llano,80-75,Finalizado,https://www.flashscore.com/match/basketball/caimanes-del-llano-dvARrFp9/paisas-W8EElfdk/?mid=hz0aG7UH,
COLOMBIA,LBP - Apertura - Play Offs,https://www.flashscore.com/basketball/colombia/lbp/,Paisas vs Caimanes del Llano,43-33,HT,https://www.flashscore.com/match/basketball/caimanes-del-llano-dvARrFp9/paisas-W8EElfdk/?mid=0037EoaU,
