País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Norths Bears vs Manly W.,VS,Finalizado,https://www.flashscore.com/match/basketball/manly-warringah-vuWIjmP7/norths-bears-IolVsdwD/?mid=SUK3zo66,10:00
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Penrith P. vs Hills Hornets,VS,Finalizado,https://www.flashscore.com/match/basketball/hills-hornets-W8zInKOs/penrith-panthers-OhXDEjHE/?mid=lp9CYOzJ,10:00
AUSTRALIA,NBL1 East,https://www.flashscore.com/basketball/australia/nbl1-east/,Sydney Comets vs Hornsby S.,VS,Finalizado,https://www.flashscore.com/match/basketball/hornsby-spiders-fkHF1DX8/sydney-comets-KCtukI0O/?mid=MXHex7yf,10:00
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Norths Bears W vs Manly W. W,VS,Finalizado,https://www.flashscore.com/match/basketball/manly-warringah-rgdBu6r8/norths-bears-rTLiac8m/?mid=t2Mwp2XP,08:00
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Penrith P. W vs Hills Hornets W,VS,Finalizado,https://www.flashscore.com/match/basketball/hills-hornets-2NIyd7Pd/penrith-panthers-2uQQfadA/?mid=xnN8vtem,08:00
AUSTRALIA,NBL1 East Women,https://www.flashscore.com/basketball/australia/nbl1-east-women/,Sydney Comets W vs Hornsby S. W,VS,Finalizado,https://www.flashscore.com/match/basketball/hornsby-spiders-xhkKwpDK/sydney-comets-jBe5d4cg/?mid=YDGHxKPa,08:00
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,Cairns Marlins vs Logan Thunder,VS,Finalizado,https://www.flashscore.com/match/basketball/cairns-marlins-lxVfqOxJ/logan-thunder-bFuNwyff/?mid=vP66lSa6,10:00
AUSTRALIA,NBL1 North,https://www.flashscore.com/basketball/australia/nbl1-north/,South West Metro Pirates vs Gold Coast Rollers,VS,Finalizado,https://www.flashscore.com/match/basketball/gold-coast-rollers-0GbD15hm/south-west-metro-pirates-pYQbvJJc/?mid=zi0Fn6UI,10:00
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,Cairns W vs Logan Thunder W,VS,Finalizado,https://www.flashscore.com/match/basketball/cairns-dolphins-Sh4VzIkc/logan-thunder-IqNIPt8H/?mid=Q7e29H6j,08:00
AUSTRALIA,NBL1 North Women,https://www.flashscore.com/basketball/australia/nbl1-north-women/,South West Metro Pirates W vs Gold Coast Rollers W,VS,Finalizado,https://www.flashscore.com/match/basketball/gold-coast-rollers-ve2tesu3/south-west-metro-pirates-raVvRv5k/?mid=fP4WEwqT,08:00
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Casey Cavaliers vs Dandenong,VS,Finalizado,https://www.flashscore.com/match/basketball/casey-cavaliers-0fLPG4MN/dandenong-zwoPIMBb/?mid=zcVsKR0N,10:30
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Knox vs Eltham,VS,Finalizado,https://www.flashscore.com/match/basketball/eltham-xzhEkMEo/knox-2PGf3bQT/?mid=SWRZLmWA,10:30
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Mt Gambier vs Keilor Thunder,VS,Finalizado,https://www.flashscore.com/match/basketball/keilor-thunder-rFOlBrpo/mt-gambier-p8ADN1Bo/?mid=6HwRN91b,10:30
AUSTRALIA,NBL1 South,https://www.flashscore.com/basketball/australia/nbl1-south/,Northern Tasmania vs Waverley,VS,Finalizado,https://www.flashscore.com/match/basketball/northern-tasmania-l2d0hK2T/waverley-zNJByH3G/?mid=hEBEE5Op,10:30
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Casey Cavaliers W vs Dandenong Rangers W,VS,Finalizado,https://www.flashscore.com/match/basketball/casey-cavaliers-Ek4cy2oU/dandenong-rangers-bkJF9KjO/?mid=QmuwzZ66,08:30
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Knox W vs Eltham W,VS,Finalizado,https://www.flashscore.com/match/basketball/eltham-Mgv4mrVc/knox-UaZeVBcN/?mid=d8mMwH7s,08:30
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Mt. Gambier W vs Keilor Thunder W,VS,Finalizado,https://www.flashscore.com/match/basketball/keilor-thunder-UXQ57gTI/mt-gambier-OO1ZJfBR/?mid=ShcjqwpK,08:30
AUSTRALIA,NBL1 South Women,https://www.flashscore.com/basketball/australia/nbl1-south-women/,Northern Tasmania W vs Waverley W,VS,Finalizado,https://www.flashscore.com/match/basketball/northern-tasmania-YZXWnbQj/waverley-EJmjW4LN/?mid=INyVyexf,08:30
AUSTRALIA,NBL1 West,https://www.flashscore.com/basketball/australia/nbl1-west/,Kalamunda Eastern Suns vs Perth Redbacks,VS,Finalizado,https://www.flashscore.com/match/basketball/kalamunda-eastern-suns-Q3dlUlZT/perth-redbacks-SreUrwNn/?mid=QJw5eq1m,12:30
AUSTRALIA,NBL1 West,https://www.flashscore.com/basketball/australia/nbl1-west/,Mandurah Magic vs Willetton Tigers,VS,Finalizado,https://www.flashscore.com/match/basketball/mandurah-magic-YZp7lhKo/willetton-tigers-OYIs9bPR/?mid=MoXDgNVa,12:30
AUSTRALIA,NBL1 West,https://www.flashscore.com/basketball/australia/nbl1-west/,South West Slammers vs Beeliar Boodjar,VS,Finalizado,https://www.flashscore.com/match/basketball/beeliar-boodjar-dUipVUJN/south-west-slammers-EoExYMqt/?mid=faVLi10C,12:30
AUSTRALIA,NBL1 West Women,https://www.flashscore.com/basketball/australia/nbl1-west-women/,Kalamunda Eastern Suns W vs Perth Redbacks W,VS,Finalizado,https://www.flashscore.com/match/basketball/kalamunda-eastern-suns-zcddAR41/perth-redbacks-rXj59dgT/?mid=tApIgRPM,10:30
AUSTRALIA,NBL1 West Women,https://www.flashscore.com/basketball/australia/nbl1-west-women/,Mandurah Magic W vs Willetton Tigers W,VS,Finalizado,https://www.flashscore.com/match/basketball/mandurah-magic-KQsWsJdB/willetton-tigers-r7BWo8qb/?mid=l2SAemeA,10:30
AUSTRALIA,NBL1 West Women,https://www.flashscore.com/basketball/australia/nbl1-west-women/,South West Slammers W vs Cockburn Cougars W,VS,Finalizado,https://www.flashscore.com/match/basketball/cockburn-cougars-4dzpCb9A/south-west-slammers-CKzjF7u5/?mid=hzZ1c9Qc,10:30
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Winnipeg Sea Bears vs Edmonton Stingers,97-93,Finalizado,https://www.flashscore.com/match/basketball/edmonton-stingers-dtDbXuBc/winnipeg-sea-bears-CvA7Jd5i/?mid=0zigmSyq,
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Calgary Surge vs Vancouver Bandits,95-80,Finalizado,https://www.flashscore.com/match/basketball/calgary-surge-CWFAUweG/vancouver-bandits-Ie17VJuA/?mid=Mku2o66e,
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Niagara River Lions vs Scarborough Shooting Stars,VS,Finalizado,https://www.flashscore.com/match/basketball/niagara-river-lions-pOoXKGh9/scarborough-shooting-stars-AZmm0NIC/?mid=UFrAqpy8,23:00
CANADA,CEBL,https://www.flashscore.com/basketball/canada/cebl/,Montreal Alliance vs Brampton Honey Badgers,VS,Finalizado,https://www.flashscore.com/match/basketball/brampton-honey-badgers-A7eoOyYq/montreal-alliance-lQniasYI/?mid=niDfidfE,23:30
EUROPE,EuroBasket U20 B,https://www.flashscore.com/basketball/europe/eurobasket-u20-b/,Bosnia & Herzegovina U20 vs Portugal U20,VS,Finalizado,https://www.flashscore.com/match/basketball/bosnia-herzegovina-MNUkSw9K/portugal-f54pHdn1/?mid=SQgi8zO7,09:00
EUROPE,EuroBasket U20 B,https://www.flashscore.com/basketball/europe/eurobasket-u20-b/,Cyprus U20 vs Kosovo U20,VS,Finalizado,https://www.flashscore.com/match/basketball/cyprus-pOP2md2L/kosovo-I38Jmnjh/?mid=fDeqAdge,11:00
EUROPE,EuroBasket U20 B,https://www.flashscore.com/basketball/europe/eurobasket-u20-b/,Armenia U20 vs Iceland U20,VS,Finalizado,https://www.flashscore.com/match/basketball/armenia-xjYYk7sT/iceland-8KQoTJgE/?mid=fXowWwGE,11:30
EUROPE,EuroBasket U20 B,https://www.flashscore.com/basketball/europe/eurobasket-u20-b/,Switzerland U20 vs Luxembourg U20,VS,Finalizado,https://www.flashscore.com/match/basketball/luxembourg-GE5tIxXf/switzerland-Yw4PPtA8/?mid=xE65Hv1L,13:30
EUROPE,EuroBasket U20 B,https://www.flashscore.com/basketball/europe/eurobasket-u20-b/,Sweden U20 vs Azerbaijan U20,VS,Finalizado,https://www.flashscore.com/match/basketball/azerbaijan-UTCAvvsS/sweden-UaMqHTTE/?mid=xfGBecv2,14:00
EUROPE,EuroBasket U20 B,https://www.flashscore.com/basketball/europe/eurobasket-u20-b/,North Macedonia U20 vs Slovakia U20,VS,Finalizado,https://www.flashscore.com/match/basketball/north-macedonia-rTaM3amk/slovakia-4WwQJb2r/?mid=408cJ0W8,16:00
EUROPE,EuroBasket U20 B,https://www.flashscore.com/basketball/europe/eurobasket-u20-b/,Hungary U20 vs Denmark U20,VS,Finalizado,https://www.flashscore.com/match/basketball/denmark-Kb2gPKvL/hungary-bk1cOvfR/?mid=0UloUHpR,16:30
