País,Liga,Link Liga,Partido,Resultado,Estado,Link Partido,Hora
BRAZIL,NBB - Play Offs,https://www.flashscore.com/basketball/brazil/nbb/,Minas vs Corinthians Paulista,52-53,HT,https://www.flashscore.com/match/basketball/corinthians-paulista-IVE5O0Oa/minas-pSzay44H/?mid=Ye89go3e,
BRAZIL,NBB - Play Offs,https://www.flashscore.com/basketball/brazil/nbb/,Pinheiros vs Paulistano,VS,Finalizado,https://www.flashscore.com/match/basketball/paulistano-rLZhOTth/pinheiros-KfOswQZ4/?mid=dY5O2kt9,23:00
BRAZIL,LBF Women,https://www.flashscore.com/basketball/brazil/lbf-women/,Sao Jose W vs Santo Andre W,28-28,Q25,https://www.flashscore.com/match/basketball/santo-andre-4QVSAKaB/sao-jose-4tEBCtVb/?mid=Qed4MUq4,
BULGARIA,NBL - Play Offs,https://www.flashscore.com/basketball/bulgaria/nbl/,Cherno More vs Spartak Pleven,94-91,Finalizado,https://www.flashscore.com/match/basketball/cherno-more-MPJtprS0/spartak-pleven-MsTaU4re/?mid=Y3no152K,
CHILE,LNB - Apertura,https://www.flashscore.com/basketball/chile/lnb/,Catolica vs Puente Alto,70-78,Finalizado,https://www.flashscore.com/match/basketball/catolica-nseL1ZYA/puente-alto-xjx7bvIH/?mid=fJE0AjuI,
CHILE,LNB - Apertura,https://www.flashscore.com/basketball/chile/lnb/,Espanol Osorno vs CD Puerto Varas,90-81,Finalizado,https://www.flashscore.com/match/basketball/cd-puerto-varas-zyPL3bEH/espanol-osorno-QLAZy3DJ/?mid=845Gb8bd,
CHILE,LNB - Apertura,https://www.flashscore.com/basketball/chile/lnb/,Naviera Ulloa vs Puerto Montt,86-89,Finalizado,https://www.flashscore.com/match/basketball/naviera-ulloa-lWWNN5at/puerto-montt-hnGV0Ubo/?mid=0v280UTq,
CHILE,LNB - Apertura,https://www.flashscore.com/basketball/chile/lnb/,Valdivia vs Las Animas,97-83,Finalizado,https://www.flashscore.com/match/basketball/las-animas-GtyBcbXN/valdivia-WxFZalEi/?mid=Ysc2MBj3,
CHILE,LNB 2,https://www.flashscore.com/basketball/chile/lnb-2/,Sergio Ceppi vs Stadio Italiano,76-79,AOT,https://www.flashscore.com/match/basketball/sergio-ceppi-zDzlCATo/stadio-italiano-n5HZocO8/?mid=xUUTkFaU,
COLOMBIA,LBP - Apertura,https://www.flashscore.com/basketball/colombia/lbp/,Paisas vs Piratas de Bogota,45-37,HT,https://www.flashscore.com/match/basketball/paisas-W8EElfdk/piratas-de-bogota-4OULOkda/?mid=j5nsGhKr,
CZECH REPUBLIC,NBL - Play Offs,https://www.flashscore.com/basketball/czech-republic/nbl/,NH Ostrava vs Nymburk,71-93,Finalizado,https://www.flashscore.com/match/basketball/nh-ostrava-COPdoVMe/nymburk-C8cZ61Oi/?mid=EyLSQe55,
CZECH REPUBLIC,NBL - Play Offs,https://www.flashscore.com/basketball/czech-republic/nbl/,Srsni Pisek vs Pardubice,63-78,Finalizado,https://www.flashscore.com/match/basketball/pardubice-A9r0pkx2/srsni-pisek-A3S3S13q/?mid=ANSeCVP7,
DENMARK,Basketligaen - Play Offs,https://www.flashscore.com/basketball/denmark/basketligaen/,Bakken Bears vs Horsens,110-67,Finalizado,https://www.flashscore.com/match/basketball/bakken-bears-vRsVzCMd/horsens-d4FzmOm8/?mid=YcasiIGt,
DENMARK,Basketligaen - Play Offs,https://www.flashscore.com/basketball/denmark/basketligaen/,Team FOG Naestved vs Svendborg,111-87,Finalizado,https://www.flashscore.com/match/basketball/naestved-vglvV23R/svendborg-IHtZZVy3/?mid=0ha5oEpI,
