date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 19:00,N. Carolina Central W,https://static.flashscore.com/res/image/data/fwN1sPDa-GpHNsHVf.png,South Carolina State W,https://static.flashscore.com/res/image/data/UXuhR3wS-rLzN1oqj.png,67,41,Finished,,,,,67,16,11,20,20,,41,16,1,11,13,
