date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 15:30,Shahrdari Gorgan,https://static.flashscore.com/res/image/data/plLq3MxS-dEi3KPJq.png,Sagesse Beirut,https://static.flashscore.com/res/image/data/fRnRfzDr-IHckONgn.png,Postponed,,,,
