date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 22:30,Norfolk State W,https://static.flashscore.com/res/image/data/EyeWjYzS-lEZlk5xS.png,Howard W,https://static.flashscore.com/res/image/data/W8Hc6TGG-UTW0RNyB.png,,,,,
