date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 00:00,Charlotte,https://static.flashscore.com/res/image/data/8hKMCgGG-z39OlMlU.png,UAB,https://static.flashscore.com/res/image/data/2HXWuWf5-S6RXC6dT.png,74,80,Finished,,,,,74,0,35,0,39,,80,0,33,0,47,
