date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 00:30,West Georgia,https://static.flashscore.com/res/image/data/b5AwfTwS-lIgmJxqE.png,North Florida,https://static.flashscore.com/res/image/data/40phR3Cr-Wn6IWhud.png,93,85,Finished,,,,,93,0,48,0,45,,85,0,35,0,50,
