date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 11:35,Guangzhou,https://static.flashscore.com/res/image/data/AsqYBBcM-ns1RJG6S.png,Shandong,https://static.flashscore.com/res/image/data/CUBvvRAr-AiAYcNgs.png,93,85,Finished,,,,,93,21,25,20,27,,85,14,25,20,26,
