date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 16:00,Fairleigh Dickinson W,https://static.flashscore.com/res/image/data/GASdKvf5-hl71doL1.png,St. Francis (PA) W,https://static.flashscore.com/res/image/data/fNWGzcCr-rug7m8BJ.png,61,39,Finished,,,,,61,19,15,9,18,,39,13,6,6,14,
