date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 16:00,Alytaus Alytus,https://static.flashscore.com/res/image/data/jwvSxqf5-KfspHQ7H.png,BC Olimpas Palanga,https://static.flashscore.com/res/image/data/bNKE3we5-ITgMai8e.png,97,83,Finished,,,,,97,32,22,23,20,,83,20,22,16,25,
