date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 16:00,Georgia W,https://static.flashscore.com/res/image/data/4GE9h0Wg-0bzWFrIG.png,Kentucky W,https://static.flashscore.com/res/image/data/trmIlugl-xOa2gXlK.png,61,76,Finished,,,,,61,16,20,13,12,,76,20,15,19,22,
