date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 03:30,Washington,https://static.flashscore.com/res/image/data/vNTtZiAr-b58C7JPc.png,USC,https://static.flashscore.com/res/image/data/4EXmuwCa-OEjHufss.png,91,72,Finished,,,,,91,0,40,0,51,,72,0,43,0,29,
