date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 23:00,Jackson State W,https://static.flashscore.com/res/image/data/x6lgBxHG-IHuKZiqA.png,Miss. Valley St. W,https://static.flashscore.com/res/image/data/CKCLtHXg-G2hpibId.png,,,,,
