date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 23:07,Binghamton W,https://static.flashscore.com/res/image/data/QyxeSaFa-IFloCpzC.png,Bryant University W,https://static.flashscore.com/res/image/data/x0FzzjeM-0UpLNwvg.png,,,,,
