date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 01:00,North Texas,https://static.flashscore.com/res/image/data/KEY5AOf5-Cf70wVX6.png,Rice,https://static.flashscore.com/res/image/data/fwJl8ZWg-4UNV115P.png,62,58,Finished,,,,,62,0,23,0,39,,58,0,33,0,25,
