date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 21:00,Southern Indiana W,https://static.flashscore.com/res/image/data/hl5R0BWg-ldzu8Nej.png,Siu Edwardsville W,https://static.flashscore.com/res/image/data/QZYDfFyB-nNn6N1up.png,,,,,
