date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 07:00,ChelSU Kostanay,https://static.flashscore.com/res/image/data/jT4fs6zB-zwUqyfzR.png,BC Almaty 2,https://static.flashscore.com/res/image/data/pSotg9GG-xtVc3n8N.png,78,105,Finished,,,,,78,14,17,17,30,,105,21,38,30,16,
