date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 16:00,Teuta Durres,https://static.flashscore.com/res/image/data/IDJgPJYA-t04H1WUj.png,Beselidhja,https://static.flashscore.com/res/image/data/pUx9jcyS-rBHxjeeT.png,80,87,Finished,,,,,80,25,20,17,18,,87,22,20,23,22,
