date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 17:00,Nymburk,https://static.flashscore.com/res/image/data/KAgavLyS-jDx04T2f.png,Brno,https://static.flashscore.com/res/image/data/0EkQqyFG-MaJ7vVP5.png,92,60,Finished,,,,,92,21,24,27,20,,60,8,14,20,18,
