date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 22:00,Florida A&M W,https://static.flashscore.com/res/image/data/AgqauTYA-6gQ10eFn.png,Bethune-Cookman W,https://static.flashscore.com/res/image/data/EgL5FqDr-ATNtsgte.png,,,,,
