date,home_name,home_image,away_name,away_image,status,venue,referee,attendance,round
05.03.2026 23:00,Hofstra W,https://static.flashscore.com/res/image/data/WfcJ9zf5-2wsx0aaA.png,Drexel W,https://static.flashscore.com/res/image/data/251Y4bZA-xjIuaCgE.png,,,,,
