date,home_name,home_image,away_name,away_image,result_home,result_away,status,venue,referee,attendance,round,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
05.03.2026 19:30,Sacred Heart Pioneers W,https://static.flashscore.com/res/image/data/bRmkQmAr-UBcq2tYt.png,St. Peters W,https://static.flashscore.com/res/image/data/Uw0tGcZg-Ek0dJZD2.png,47,34,Finished,,,,,47,6,11,19,11,,34,11,8,10,5,
